ID,LATITUDE,LONGTITUDE,ELEVATION,NAME,
ASN00030156,-20.1808,145.0131,645,LOLWORTH STATION,
ASN00030157,-18.2817,143.1828,200,RIVERVIEW (GILBERT RV),
ASN00030158,-18.4564,143.2986,240,GREEN HILLS,
ASN00030160,-19,144.9769,500,GREENVALE TOWNSHIP,
ASN00030161,-20.7017,143.1167,206.3,RICHMOND AIRPORT,94341
ASN00031000,-17.1,145.8167,-999.9,ALOOMBA STATE SCHOOL,
ASN00031001,-15.6,145.3333,62,ARCHER POINT LIGHTHOUSE,
ASN00031002,-17.2667,145.4833,752,ATHERTON POST OFFICE,
ASN00031003,-15.9167,145.35,11,AYTON,
ASN00031004,-17.3436,145.9217,14,BABINDA POST OFFICE,
ASN00031005,-17.2167,145.6167,793,BARRINE,
ASN00031006,-17.2167,145.6667,-999.9,SEVERIN STATE FOREST,
ASN00031007,-15.7167,145.2833,701,BIG TABLELAND,
ASN00031008,-16.8922,145.4192,375,BIBOOHRA,
ASN00031009,-15.8472,144.8753,275,BUTCHER HILL STATION,
ASN00031010,-16.9333,145.7833,2,CAIRNS POST OFFICE,GSN     94287
ASN00031011,-16.8736,145.7458,2.2,CAIRNS AERO,94287
ASN00031012,-16.0969,145.4575,17,CAPE TRIBULATION STORE,
ASN00031013,-17.0833,145.3667,516,CHEWKO,
ASN00031014,-17.4075,145.4369,915,WONDECLA-EAST HILLS RD,
ASN00031015,-16.9122,145.8956,350,CLOHESY RIVER,
ASN00031016,-15.4633,145.25,6,COOKTOWN POST OFFICE,
ASN00031017,-15.4486,145.1861,14,COOKTOWN MISSION STRIP,
ASN00031018,-17.6658,145.4358,760,RAVENSHOE BINBROOK ESTATE,
ASN00031019,-16.3,145.3,-999.9,DAINTREE RIVER MISSION,
ASN00031020,-17.16,145.625,670.6,DANBULLA FORESTRY,
ASN00031021,-17.2083,145.9089,20,DEERAL,
ASN00031022,-17.1492,145.1086,407,DIMBULAH BRICKLEY ST,
ASN00031023,-17.0086,145.1683,500,NORTHCOTE HOMESTEAD,
ASN00031024,-17.535,145.4822,1006,EVELYN STATE FOREST,
ASN00031025,-17.3,145.7,762,GADGARRA FOREST RESERVE,
ASN00031026,-16.95,145.8,4.9,GLEN BOUGHTON,
ASN00031027,-16.7592,145.9711,15,GREEN ISLAND,
ASN00031028,-17.0192,145.7233,40,HAMBLEDON MILL CSR,
ASN00031029,-17.5851,145.3869,918,HERBERTON WHITE ST,
ASN00031030,-15.2939,145.1075,60,HOPE VALE,
ASN00031031,-17.5,145.5,-999.9,JUJUMNA FARM,
ASN00031032,-17.4311,145.2028,763,IRVINEBANK,
ASN00031033,-16.5978,145.3631,400,JULATTEN,
ASN00031034,-17.215,145.5656,697,KAIRI RESEARCH STATION,95285
ASN00031035,-16.8422,145.5228,366,KOAH,
ASN00031036,-16.8178,145.6383,340,KURANDA RAILWAY STATION,
ASN00031037,-16.3842,145.5592,2.9,LOW ISLES LIGHTHOUSE,94285
ASN00031038,-17.3533,145.5919,762,MALANDA POST OFFICE,
ASN00031039,-17.0167,145.4167,404,MAREEBA POST OFFICE,
ASN00031040,-17.0692,145.7742,15,MERINGA SUGAR EXP STN,
ASN00031041,-16.4,145.35,-999.9,ROCKY POINT,
ASN00031042,-17.51,145.61,830.6,MILLAA MILLAA POST OFFICE,
ASN00031043,-16.675,145.3294,389.2,MOUNT MOLLOY POST OFFICE,
ASN00031044,-16.4569,145.3775,30,MOSSMAN CENTRAL MILL,
ASN00031045,-16.4617,145.375,30,MOSSMAN POST OFFICE,
ASN00031046,-17.677,145.115,658,MT GARNET POST OFFICE,
ASN00031047,-16.8667,144.8833,610,MOUNT MULLIGAN,
ASN00031048,-16.5667,145.4667,60,MOWBRAY,
ASN00031049,-17.0928,145.7906,15,MULGRAVE MILL,
ASN00031050,-17.3119,145.6217,760,PEERAMON,
ASN00031051,-17.3442,144.9306,470,PETFORD,
ASN00031052,-16.484,145.4643,14,PORT DOUGLAS - WARNER ST,
ASN00031053,-17.6069,145.4811,915,RAVENSHOE KURADILLA STREET,
ASN00031054,-17.6167,145.55,914,SHOTTERY,
ASN00031055,-16.4728,145.3747,30,MOSSMAN SOUTH ALCHERA DRIVE,
ASN00031056,-16.9667,145.3167,-999.9,THE SPRINGS,
ASN00031057,-17.2236,145.4794,543,TOLGA POST OFFICE,
ASN00031058,-17.4,145.7,-999.9,TOPAZ,
ASN00031059,-16.9,145.0167,-999.9,TYRCONNEL MINE,
ASN00031060,-17.3167,145.5,-999.9,EAST BARRON FOREST RES,
ASN00031061,-17.1333,145.4333,549,WALKAMIN POST OFFICE,
ASN00031062,-16.3906,145.3511,6,WHYANBEEL VALLEY,
ASN00031063,-16.9958,145.7367,25,MT SHERIDAN,
ASN00031064,-16.9083,145.8886,4.6,YARRABAH COMM COUNCIL,
ASN00031065,-17.2637,145.5895,697,YUNGABURRA,
ASN00031066,-16.995,145.4253,400,MAREEBA QWRC,
ASN00031067,-17.3333,145.4167,-999.9,WESTERN BARRON SFR 194,
ASN00031068,-16.1167,145.45,-999.9,BAILEYS CREEK,
ASN00031069,-17.6697,145.2414,640,INNOT HOT SPRINGS TOWNSHIP,
ASN00031070,-16.8,145.5667,-999.9,KOWROWA STATION,
ASN00031071,-16.85,145.75,2,MACHANS BEACH,
ASN00031072,-15.1,145.0833,-999.9,COOKTOWN,
ASN00031073,-15.0833,145.1333,-999.9,MOUNT WEBB,
ASN00031074,-15.75,145.2833,-999.9,ROSSVILLE,
ASN00031075,-17.1694,145.5481,671,TINAROO FALLS DAM,
ASN00031076,-17.1467,145.24,485,PARADA RESEARCH STATION,
ASN00031077,-17.465,145.2767,740,NEWELLTON STATION,
ASN00031078,-17.6833,145.5333,914,VINE CREEK,
ASN00031079,-17.5433,145.5125,1070,CHILVERTON,
ASN00031081,-17.29,145.9222,90,BELLENDEN KER,
ASN00031082,-16.7589,145.6147,440,KURANDA FORESTRY,
ASN00031083,-17.84,145.5956,760,KOOMBOOLOOMBA DAM,
ASN00031084,-16.9267,146.0033,124,FITZROY ISLAND LIGHTHOUSE,
ASN00031085,-17.7667,145.5778,213.4,KAREEYA,
ASN00031086,-17.4,144.8833,610,SUNNYMOUNT LAPPA JUNCT,
ASN00031089,-17.0933,145.7867,10,GORDONVALE POST OFFICE,
ASN00031090,-16.785,145.6983,5,TRINITY PARK,
ASN00031091,-16.8833,145.7,-999.9,KAMERUNGA HORT RES STN,
ASN00031092,-17.5,145.5,-999.9,KABAN STATE SCHOOL,
ASN00031093,-17.2667,145.9333,-999.9,HARVEY CREEK RAILWAY STN,
ASN00031094,-15.4667,145.25,-999.9,GRASSY HILL RADIO OTC,
ASN00031095,-16.95,145,-999.9,THORNBOROUGH,
ASN00031096,-17.6167,145.5,-999.9,GLENGARRY,
ASN00031097,-17.2,145.5,-999.9,SPRING CREEK,
ASN00031098,-17.3833,145.7833,-999.9,GOURKA,
ASN00031099,-17.0167,145.3667,-999.9,STRATHBOUIN,
ASN00031100,-17.5,145.45,975.4,EVELYN STATE FOREST 2,
ASN00031101,-15.1,145.0833,85.3,GLEN ROCK,
ASN00031102,-16.1939,145.4061,121.9,DAINTREE TEA,
ASN00031103,-17.9467,145.1617,610,GUNNAWARRA,
ASN00031104,-17.1644,145.8783,5,MT SOPHIA,
ASN00031105,-16.15,145.4333,-999.9,NOAHS CREEK,
ASN00031106,-15.9458,145.32,13,WUJAL WUJAL COMMUNITY,
ASN00031107,-15.4211,145.0622,23,MOUNT OLIVE,
ASN00031108,-17.1347,145.4281,594,WALKAMIN RESEARCH STATION,95284
ASN00031110,-15.8333,144.85,310,LAKELAND DOWNS STATION,
ASN00031111,-16.75,145.3333,380,YALKULA,
ASN00031112,-15.795,145.2447,229,SHIPTONS FLAT,
ASN00031113,-16.65,145.35,-999.9,WETHERBY,
ASN00031114,-16.5,144.9833,-999.9,CURRAGHMORE STATION,
ASN00031115,-17.7667,145.5775,216,KAREEYA TM,
ASN00031116,-17.7717,145.3358,914.4,GLEN GORDON STATION,
ASN00031117,-17.7167,145.25,85,RED BEND STATION,
ASN00031118,-17.635,145.045,700,NYMBOOL,
ASN00031119,-17.6758,145.2783,630,WOODLEIGH,
ASN00031120,-17.0167,145.4667,396,MAREEBA TOBACCO RES,
ASN00031122,-17.0506,145.17,520,PINNACLE STATION,
ASN00031123,-17.3833,145.2667,790,BAKERVILLE,
ASN00031124,-16.9794,145.3517,500,MAREEBA SOUTH EDGE RES,
ASN00031125,-17.3439,145.5028,750,UPPER BARRON,
ASN00031126,-18.05,144.75,686,ST RONANS,
ASN00031127,-16.2511,145.3192,40,DAINTREE VILLAGE,
ASN00031128,-17.6167,145.6,-999.9,MAALAN,
ASN00031129,-15.3886,145.0361,50,HAZELMERE,
ASN00031130,-17.4383,145.7197,710,TOPAZ TOWALLA RD,
ASN00031131,-17.3394,144.6797,493,ALMADEN,
ASN00031132,-16.5667,145.1833,-999.9,MARYFARMS POST OFFICE,
ASN00031133,-15.1353,145.0883,70,ELDERSLIE STATION,
ASN00031134,-17.5667,145.5333,-999.9,CEDAR CREEK,
ASN00031135,-17.5667,145.45,900,TUMOULIN,
ASN00031136,-17.5167,145.45,110,KABAN,
ASN00031137,-15.4667,145.2167,60,KEMENAGI,
ASN00031138,-17.7333,145.2667,-999.9,MANDALEE,
ASN00031139,-17.1667,145.8333,-999.9,THE GORGE,
ASN00031140,-17.27,145.8997,108,BELLENDEN KER BOTTOM STN,
ASN00031141,-17.2639,145.8536,1545,BELLENDEN KER TOP STN,
ASN00031143,-15.1167,145.0333,-999.9,IVOR PARK,
ASN00031144,-17.3483,145.8925,60,HAPPY VALLEY,
ASN00031145,-17.5142,145.2953,690,SILVER VALLEY,
ASN00031146,-16.25,145.4833,26,SHIPWRECK BAY,
ASN00031147,-14.6683,145.4467,10,LIZARD ISLAND RESORT,
ASN00031148,-17.2167,145.6667,-999.9,GILLIES HWY TOP GATE,
ASN00031149,-17.3833,145.5167,-999.9,STONEY HILL FARM,
ASN00031150,-17.4333,145.5,914,UPPER BARRON,
ASN00031151,-16.9667,145.6833,-999.9,UPPER FRESHWATER,
ASN00031152,-16.85,145.65,-999.9,BARRON GORGE POWER STN,
ASN00031153,-17.35,145.6833,-999.9,BUTCHERS CREEK,
ASN00031154,-17.3833,145.3167,-999.9,WATSONVILLE POST OFFICE,
ASN00031155,-14.9569,145.3319,9,CAPE FLATTERY SILICA,
ASN00031156,-18.0667,145.4167,600,GLEN RUTH STATION,
ASN00031158,-18.2531,145.1269,650,GLEN HARDING,
ASN00031161,-17.2617,145.4733,800,ATHERTON CSIRO,
ASN00031162,-17.5833,145.6,762,ADAMS,
ASN00031163,-17.3983,145.5056,800,BARRON UPPER 1,
ASN00031164,-17.3167,145.6,740,TULA,
ASN00031166,-16.9283,145.7647,2.8,CAIRNS SEVERIN ST,
ASN00031167,-17.4694,145.7311,686,TOPAZ,
ASN00031168,-17.5875,145.6,900,GREENHAVEN,
ASN00031172,-16.8181,145.6264,353.7,KURANDA VAN PARK,
ASN00031174,-17.1672,145.5358,660,TINAROO LAKES MOTEL,
ASN00031175,-18.2417,144.9883,366,MEADOWBANK,
ASN00031176,-17.085,144.945,533,WOLFRAM,
ASN00031177,-17.355,145.5933,762,MALANDA LIONS CLUB,
ASN00031178,-17.3983,145.6658,800,GLEN ALLYN,
ASN00031179,-15.4667,145.2333,-999.9,COOKTOWN TOWN STRIP,
ASN00031180,-16.5319,145.1325,365,MOUNT CARBINE TOWNSHIP,
ASN00031181,-17.545,145.7156,580,BARTLE VIEW ALERT,
ASN00031182,-17.5875,145.5997,860,GREENHAVEN ALERT,
ASN00031183,-17.3594,145.5922,770,MALANDA ALERT,
ASN00031184,-17.4442,145.5094,1038,MCKELL ROAD ALERT,
ASN00031185,-17.5175,145.6089,861,MILLAA MILLAA ALERT,
ASN00031186,-17.6803,145.6603,640,SUTTIES CREEK ALERT,
ASN00031187,-17.4694,145.7311,689,TOPAZ ALERT,
ASN00031188,-17.0039,145.4281,381,MAREEBA TM,
ASN00031189,-16.6583,145.5672,10,WHITE CLIFF POINT,
ASN00031190,-17.0706,145.4294,471.9,MAREEBA AIRPORT,
ASN00031191,-18.1494,145.4803,863,MURRAY SPRINGS ALERT,
ASN00031192,-16.7614,145.9719,3,GREEN ISLAND,95289
ASN00031193,-17.255,145.4803,753,ATHERTON,
ASN00031195,-17.3733,145.385,899,HERBERTON MOWBRAY RD,
ASN00031196,-17.7047,145.1461,663,MT GARNET ALERT,
ASN00031197,-18.0394,144.8856,762,UPPER RUDD CREEK ALERT,
ASN00031198,-17.3769,145.3803,963,HERBERTON ALERT,
ASN00031199,-17.8311,145.7053,21,BOLINDA ESTATE TM,
ASN00031200,-17.5908,145.5294,1080,RAVENSHOE ALERT,
ASN00031201,-16.9083,145.6964,75,REDLYNCH STATE SCHOOL,
ASN00031202,-17.3975,145.3667,980,HERBERTON FLETCHER,
ASN00031203,-17.34,145.9253,21,BABINDA SUGAR MILL,
ASN00031204,-16.526,145.4627,15,REEF PARK,
ASN00031205,-16.9794,145.6747,447,COPPERLODE DAM ALERT,
ASN00031206,-16.8208,145.635,381,KURANDA  HILLTOP,
ASN00031207,-17.3,145.9667,25,GRAHAM RANGE,
ASN00031208,-17.2769,145.9572,75,TREE HOUSE CREEK,
ASN00031209,-15.4461,145.1861,4.8,COOKTOWN AIRPORT,95283
ASN00031210,-17.0672,145.4283,471.9,MAREEBA AIRPORT,95286
ASN00031212,-17.4343,145.44,951,WONDECLA,
ASN00031213,-14.9672,145.3106,18.5,CAPE FLATTERY,94188
ASN00032000,-19.4333,146.8333,39,ANTIL PLAINS RAILWAY STN,
ASN00032001,-18.8828,146.17,13,BAMBAROO,
ASN00032002,-18.5742,146.2225,10,BEMERSIDE,
ASN00032003,-17.55,145.9,-999.9,COORUMBA,
ASN00032004,-18.2553,146.0197,4.5,CARDWELL MARINE PDE,94292
ASN00032005,-19.1833,147.0167,58,CAPE CLEVELAND LIGHTHOUSE,
ASN00032006,-18.2,145.8833,-999.9,CARRUCHAN,
ASN00032007,-18.15,145.35,-999.9,CASHMERE,
ASN00032008,-19.2167,145.4333,360,CLARKE RIVER TELECOM,
ASN00032009,-17.835,146.0986,25,BINGIL BAY,
ASN00032010,-17.55,145.8833,-999.9,NERADA TEA,
ASN00032011,-18.8,145.9,-999.9,ELLENVIEW,
ASN00032012,-18.6333,146.1667,259.1,ELPHINSTONE POCKET,
ASN00032013,-18,145.9333,-999.9,EURAMO POST OFFICE,
ASN00032014,-19.1167,145.8333,300,EWAN POST OFFICE,
ASN00032015,-17.8833,145.9667,29,FELUGA,
ASN00032016,-17.4947,146.0744,5,FLYING FISH POINT,
ASN00032017,-17.4667,145.9667,8,EUBENANGEE,
ASN00032018,-18.1675,145.3381,557,GLENEAGLE,
ASN00032019,-17.7214,145.9222,50,JAPOONVALE WARRAKIN RD,
ASN00032020,-17.5556,145.9556,140,MARCO STREET ALERT,
ASN00032021,-17.5167,146.0167,27,GOONDI MILL CSR,
ASN00032023,-18.5819,146.2839,9,HALIFAX MACROSSAN ST,
ASN00032024,-18.65,146.1667,13,INGHAM POST OFFICE,
ASN00032025,-17.5249,146.0345,10,INNISFAIL,94291
ASN00032026,-17.7167,145.9333,-999.9,JAPOONVALE STATE SCHOOL,
ASN00032027,-18.9331,145.6697,360,KANGAROO HILLS STATION,
ASN00032028,-18.1403,145.61,600,KIRRAMA STATION,
ASN00032029,-18.5333,146,-999.9,LONG POCKET,
ASN00032030,-18,146,-999.9,LOWER TULLY POST OFFICE,
ASN00032031,-18.5406,146.3356,6,LUCINDA TOWNSHIP,
ASN00032032,-18.5872,146.2508,10,MACKNADE SUGAR MILL,
ASN00032033,-17.4608,145.8822,60,RUSSELL RIVER,
ASN00032034,-17.585,146.0417,29,MOURILYAN POST OFFICE,
ASN00032035,-18.1,145.8167,30,WARRAMI,
ASN00032036,-18.5333,145.6,-999.9,OAK HILLS STATION,
ASN00032037,-17.6053,145.9972,18.3,SOUTH JOHNSTONE EXP STN,95292
ASN00032038,-17.6,146,40,SOUTH JOHNSTONE POST OFFICE,
ASN00032039,-18.7833,145.9667,60,STONE RIVER PRISON FARM,
ASN00032040,-19.2483,146.7661,4.3,TOWNSVILLE AERO,94294
ASN00032041,-19.2683,146.815,4,TOWNSVILLE RAILWAY STN,
ASN00032042,-17.9364,145.9253,18.8,TULLY SUGAR MILL,
ASN00032043,-18.7218,145.9237,62,UPPER STONE EXELBY,
ASN00032044,-18.6608,145.1031,490,VALLEY OF LAGOONS,
ASN00032045,-18.6508,146.2047,10,VICTORIA SUGAR MILL,
ASN00032046,-18.1167,145.9167,26,BILYANA RAILWAY STATION,
ASN00032047,-19.2667,146.8167,4,TOWNSVILLE PILOT STATION,
ASN00032048,-18.45,145.3167,518,WAIRUNA STATION,
ASN00032049,-19.8333,146.7667,-999.9,WOLDSTON RAILWAY STATION,
ASN00032050,-19.2033,146.6131,9,YABULU QLD NICKEL,
ASN00032051,-18.6833,146.15,-999.9,TOKALON,
ASN00032052,-18.4833,145.8833,40,ABERGOWRIE POST OFFICE,
ASN00032053,-17.6667,145.8833,-999.9,MENA CREEK,
ASN00032054,-18.1833,145.1167,640,MINNAMOOLKA STATION,
ASN00032055,-17.7367,146.0031,15,SILKWOOD POST OFFICE,
ASN00032056,-17.4667,146,-999.9,GARRADUNGA POST OFFICE,
ASN00032057,-19.2903,146.8108,9,OONOONBA,
ASN00032058,-18.6667,146.25,13,INGHAM CSIRO FIELD STN,
ASN00032059,-18.8208,145.8467,853.4,WEONA,
ASN00032060,-18.2,145.75,610,KIRRAMA FORESTRY,
ASN00032061,-17.5333,145.9667,40,BOTTOM OF PIN GIN HILL,
ASN00032062,-18.8133,145.7925,680,TAMARAK,
ASN00032063,-19.1647,145.4208,367,BLUE RANGE,
ASN00032064,-19.0074,146.2057,892,PALUMA IVY COTTAGE,
ASN00032065,-19.35,146.7667,579,MOUNT STUART CHANNEL,
ASN00032066,-18.1,145.8667,30,MIDWAY,
ASN00032067,-19,146.3,-999.9,OLLERA CREEK,
ASN00032068,-19.6,147.0167,-999.9,SUNNYSIDE,
ASN00032069,-17.9167,145.9167,-999.9,BANYAN,
ASN00032070,-17.9317,145.9272,25.3,TULLY POST OFFICE,
ASN00032071,-19.3,146.8,-999.9,TOWNSVILLE HOSPITAL,
ASN00032072,-17.6,146,-999.9,SOUTH JOHNSTONE SUGAR MILL,
ASN00032073,-19.45,146.75,36.6,LAUDHAN PARK,
ASN00032074,-18.0667,145.8833,-999.9,CORDUROY,
ASN00032075,-18.2167,145.95,9.4,KENNEDY,
ASN00032076,-17.615,145.905,160,UTCHEE CREEK,
ASN00032077,-18.7131,146.5914,10,PALM ISLAND WATER TREAT,
ASN00032078,-18.6494,146.1769,11.8,INGHAM COMPOSITE,95291
ASN00032079,-17.6192,145.8383,304.8,GLENVIEW,
ASN00032081,-19.3842,145.8369,300,LASSIE CREEK STATION,
ASN00032082,-18.5633,144.9892,560,CRAIGS POCKET STATION,
ASN00032083,-18.6356,146.4997,3,ORPHEUS ISLAND RESORT,
ASN00032085,-18.8369,145.4706,450,CAMEL CREEK STATION,
ASN00032086,-18.5225,146.0019,20,ABERGOWRIE BRIDGE,
ASN00032087,-18,146.1333,23,BEDARRA ISLAND RESORT,
ASN00032088,-19.1306,146.8642,15,HORSESHOE BAY,
ASN00032089,-19.3483,145.9811,300,LAROONA STATION,
ASN00032090,-19.3333,146.1667,-999.9,STAR STATION,
ASN00032091,-18.4994,146.0044,31,ELPHINSTONE POCKET NO1,
ASN00032092,-18.9333,146.1833,-999.9,MOUNT SPEC,
ASN00032093,-19.35,146.8333,-999.9,STUART POST OFFICE,
ASN00032094,-18.6156,146.1811,0.5,GAIRLOCH,
ASN00032095,-19.1967,145.7747,320,NEW MOON STATION,
ASN00032096,-17.4806,146.0122,6,DARADGEE,
ASN00032097,-19.1333,145.85,360,ZIG ZIG STATION,
ASN00032098,-19.0506,146.4058,16,ROLLINGSTONE,
ASN00032099,-18.9942,146.0186,650,HORSE SHOE BEND,
ASN00032100,-18.4833,144.8,710,LAVA PLAINS STATION,
ASN00032101,-18.9558,146.2886,60,MUTARNEE STORE,
ASN00032102,-17.9614,145.7528,30,TULLY RIVER STATION,
ASN00032104,-19.0947,145.3539,380,CHRISTMAS CREEK STATION,
ASN00032105,-18.1464,145.4386,660,GOSHEN STATION,
ASN00032106,-17.5467,145.8833,80,EAST PALMERSTON NERADA,
ASN00032107,-18.1167,145.9,32,BILYANA POST OFFICE,
ASN00032108,-17.8069,146.0031,20,EL ARISH POST OFFICE,
ASN00032109,-18.1069,145.8053,22,UPPER MURRAY TM,
ASN00032110,-19.1897,145.5547,363,MOUNT FULLSTOP,
ASN00032111,-17.8167,146.0167,-999.9,TULLY SUGAR MILL PROJECT 1,
ASN00032114,-18.8167,145.8,610,GLENFOYLE,
ASN00032117,-18.6867,146.2969,10,ALLINGHAM  FORREST DRIVE,
ASN00032118,-17.9367,146.1417,240,DUNK ISLAND RESORT,
ASN00032119,-17.6553,145.9567,60,MENA CREEK POST OFFICE,
ASN00032121,-18.9167,145,530,LUCKY DOWNS STATION,
ASN00032122,-18.9764,145.1125,427,GREENVALE,
ASN00032124,-18.2167,145.95,-999.9,KENNEDY STATE FOREST 461,
ASN00032126,-19.2,146.7667,3,CAPE PALLARENDA,
ASN00032129,-18.75,145.95,-999.9,STONELEIGH,
ASN00032130,-19.1617,146.5836,10,BLUEWATER DRIVE,
ASN00032131,-18.2667,146.0167,-999.9,GREENWOOD HILL FORESTRY,
ASN00032132,-19.2833,147.0667,3,TURTLE BAY,
ASN00032134,-19.3083,146.735,10,KIRWAN,
ASN00032135,-17.6833,146.1167,4,COWLEY JTTRE,
ASN00032136,-17.7667,145.8,120,EARLS COURT JTTRE,
ASN00032137,-17.7167,145.85,90,LIVERPOOL CREEK JTTRE,
ASN00032138,-17.6172,145.8,380,CRAWFORDS LOOKOUT,
ASN00032141,-18.5203,146.3861,10,LUCINDA POINT,94295
ASN00032144,-18.1833,145.7333,692,KIRRAMA FOREST NO2,
ASN00032146,-17.9386,145.9203,24,TULLY MCQUILLEN ST,
ASN00032148,-17.8664,145.7233,20,STONY OUTSTATION,
ASN00032150,-17.505,146.0094,4,GOONDI,
ASN00032151,-17.5981,145.9958,155,SOUTH JOHNSTONE HYNE ST,
ASN00032152,-17.5475,145.9292,9,TUNG OIL TM,
ASN00032155,-17.6094,145.9786,4,CENTRAL MILL TM,
ASN00032157,-19.2881,146.6069,15,YABULU,
ASN00032158,-17.9392,145.925,24,TULLY TM,
ASN00032160,-17.6089,145.9792,25,CENTRAL MILL ALERT,
ASN00032161,-17.5967,145.9014,48,CORSIS ALERT,
ASN00032162,-17.615,145.8011,338,CRAWFORDS LOOKOUT ALERT,
ASN00032163,-17.5236,146.0325,10,INNISFAIL WHARF ALERT,
ASN00032164,-17.6808,145.8878,134,MENAVALE ALERT,
ASN00032165,-17.5308,145.8464,43,NERADA ALERT,
ASN00032166,-17.5456,145.9325,22,TUNG OIL ALERT,
ASN00032167,-17.9919,145.9425,10,EURAMO TM,
ASN00032168,-17.5936,146.1106,100,MOURILYAN HARBOUR,
ASN00032169,-18.1919,145.3325,556,GLENEAGLE ALERT,
ASN00032170,-18.4125,145.7722,74,NASH'S CROSSING ALERT,
ASN00032171,-18.6347,146.1444,32,INGHAM PUMP STATION AL,
ASN00032172,-18.4606,145.7383,685.8,WALLAMAN ALERT,
ASN00032173,-18.6797,145.9961,38,PEACOCK SIDING ALERT,
ASN00032174,-18.4889,145.9364,52,ABERGOWRIE ALERT,
ASN00032175,-19.3514,146.455,300,RANGEVIEW RANCH,
ASN00032176,-18.1439,145.61,594,KIRRAMA ALERT,
ASN00032177,-17.8831,145.8428,33,JARRA CREEK TM,
ASN00032178,-19.2492,146.7647,4.2,TOWNSVILLE AERO COMPARISON,
ASN00032181,-18.4242,145.0717,700,GLENDHU,
ASN00032183,-18.7497,146.115,206,POVERTY HILL ALERT,
ASN00032184,-18.4506,145.8294,55,ZATTAS ALERT,
ASN00032185,-18.5789,146.2803,17,HALIFAX ALERT,
ASN00032186,-18.8478,145.9067,742,MICHAEL CREEK ALERT,
ASN00032187,-18.5139,145.1856,400,LAKE LUCY TM,
ASN00032188,-18.1956,146.2228,2,HINCHINBROOK ISLAND,
ASN00032189,-18.2978,146.0375,34,CARDWELL STONEY CREEK RD,
ASN00032191,-18.5858,146.0731,26,HAWKINS CREEK,
ASN00032192,-18.547,146.178,15,CARDWELL RANGE,
ASN00033000,-23.1,150.7,152.4,ADELAIDE PARK,
ASN00033001,-19.5775,147.4075,10.7,BURDEKIN SHIRE COUNCIL,
ASN00033002,-19.6169,147.3758,10,AYR DPI RESEARCH STN,95295
ASN00033003,-22.9825,150.2619,40,BALMORAL STATION,
ASN00033004,-20.3167,147.9333,198,BOGIE RIVER,
ASN00033005,-20.7,148.6,45,BLOOMSBURY POST OFFICE,
ASN00033006,-21.5,149,-999.9,BLUE MOUNTAIN,
ASN00033007,-20.0167,148.25,6,BOWEN POST OFFICE,
ASN00033008,-22.8461,150.6475,40,BYFIELD CHILDS ROAD,
ASN00033009,-22.8,150.65,54.9,PARNASS VALE,
ASN00033010,-20.8992,148.7739,22.9,CALEN POST OFFICE,
ASN00033011,-20.3,148.6,12.2,CANNON VALLEY,
ASN00033012,-22.0328,149.185,183,COLLAROY STATION,
ASN00033013,-20.5534,147.8464,196,COLLINSVILLE POST OFFICE,94360
ASN00033014,-20.55,147.8,183.2,COLLINSVILLE COAL MINE,
ASN00033015,-20.4,148.7,9.1,CONWAY STATION,
ASN00033016,-21.1317,148.4922,693,DALRYMPLE HEIGHTS,
ASN00033017,-20.2575,148.8139,20,DAYDREAM ISLAND RESORT,
ASN00033018,-19.6267,146.2867,290,DOTSWOOD STATION,
ASN00033019,-23.2658,150.8233,27.4,EMU PARK HILL ST,
ASN00033020,-19.655,147.4114,11,HOME HILL FIFTEEN A ST,
ASN00033021,-21.2667,148.9667,35,ETON POLICE STATION,
ASN00033022,-21.4,148.9167,-999.9,ETON RANGE HOTEL,
ASN00033023,-21.1011,149.1022,46.6,FARLEIGH CO-OP SUGAR MILL,
ASN00033024,-21.1,149.1,40,FARLEIGH RAILWAY STATION,
ASN00033026,-21.1436,148.6322,105,FINCH HATTON COOK ST,
ASN00033027,-21.1558,148.7433,74,GARGETT POST OFFICE,
ASN00033028,-19.5114,147.1064,10,GIRU POST OFFICE,
ASN00033029,-20.4833,148.5833,6.1,GOORGANGA,
ASN00033030,-19.8775,147.6869,7,GUMLU DAYS ROAD,
ASN00033031,-20.0564,148.8881,2.4,HAYMAN ISLAND RESORT,
ASN00033032,-19.6667,147.4147,20,HOME HILL POST OFFICE,
ASN00033033,-19.7628,147.4567,9,INKERMAN STATION,
ASN00033034,-23.2717,150.4408,17,HOMESTEAD,
ASN00033035,-19.5244,147.4161,6.1,KALAMIA ESTATE,
ASN00033036,-22.1667,149.5333,-999.9,KALARKA RAILWAY STATION,
ASN00033037,-22.3667,149.2833,435,KILLARNEY STATION,
ASN00033038,-21.6256,149.2367,30,KOUMALA HATFIELDS ROAD,
ASN00033039,-22.9167,150.1333,-999.9,KUNWARARA POST OFFICE,
ASN00033040,-21.0403,148.91,40,KUTTABUL POST OFFICE,
ASN00033041,-20.5392,148.6572,10,LETHEBROOK,
ASN00033042,-20.46,149.0417,5,LINDEMAN ISLAND RESORT,
ASN00033043,-20.2,148.3667,-999.9,LONGFORD CK RAIL SIDING,
ASN00033044,-20.3353,148.8536,10,CLUB CROCODILE RESORT,
ASN00033045,-21.1706,149.1794,4.7,MACKAY AERO,95367
ASN00033046,-21.15,149.1833,11,MACKAY POST OFFICE,
